t_unix_ns,t_unix_s,device_id,page,page_hex,page_name,speed_mps,distance_m,wheel_circumference_m
1773158724609157384,1773158724.6091573,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158724856735868,1773158724.8567357,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158725104444485,1773158725.1044445,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158725600012957,1773158725.600013,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158725847777378,1773158725.8477774,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158726343408600,1773158726.3434086,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158726591334438,1773158726.5913343,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158726839135718,1773158726.8391356,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158727086509450,1773158727.0865095,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158727334269234,1773158727.3342693,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158727581820512,1773158727.5818205,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158728325427274,1773158728.3254273,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158728573077005,1773158728.573077,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158729068458700,1773158729.0684588,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158729316346260,1773158729.3163464,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158729563960997,1773158729.563961,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158729812044933,1773158729.812045,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158730059994263,1773158730.0599945,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158730307160994,1773158730.307161,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158730554871501,1773158730.5548716,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158730802789032,1773158730.8027892,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158731050618366,1773158731.0506184,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158731546247918,1773158731.546248,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158732537201763,1773158732.5372016,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158733528129048,1773158733.528129,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158734519126723,1773158734.519127,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158735510046857,1773158735.510047,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158736748924001,1773158736.748924,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158737491940652,1773158737.4919405,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158738483478052,1773158738.483478,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158739474079413,1773158739.4740794,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158739721787981,1773158739.721788,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158739969461381,1773158739.9694614,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158740217302951,1773158740.217303,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158740465089773,1773158740.4650898,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158740960377668,1773158740.9603777,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158741208268474,1773158741.2082686,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158741703878140,1773158741.7038782,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158741951431652,1773158741.9514318,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158742199198968,1773158742.199199,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158742446990220,1773158742.4469903,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158742695011403,1773158742.6950114,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158742942494609,1773158742.9424946,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158743190382164,1773158743.190382,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158743438297709,1773158743.4382975,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158743933494151,1773158743.9334943,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158744180997080,1773158744.1809971,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158744429145698,1773158744.4291456,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158744676727412,1773158744.6767273,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158745172591034,1773158745.1725912,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158745419950810,1773158745.419951,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158745667647095,1773158745.667647,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158745915503607,1773158745.9155035,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158746163290387,1773158746.1632903,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158746411069261,1773158746.4110692,18412,1,0x01,bike_speed,nan,620.72148,2.20114
1773158746906196591,1773158746.9061966,18412,1,0x01,bike_speed,nan,620.72148,2.20114
1773158747154128333,1773158747.1541283,18412,1,0x01,bike_speed,nan,620.72148,2.20114
1773158747401930424,1773158747.4019306,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158747649440249,1773158747.6494403,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158747897574053,1773158747.8975742,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158748392887571,1773158748.3928876,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158748640691825,1773158748.6406918,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158748888562931,1773158748.888563,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158749383904831,1773158749.3839047,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158749631919178,1773158749.6319191,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158749879578663,1773158749.8795786,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158750375178376,1773158750.3751786,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158750622516164,1773158750.6225162,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158750870374410,1773158750.8703744,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158751118096875,1773158751.1180968,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158751365768167,1773158751.3657682,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158751613713966,1773158751.613714,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158751861489353,1773158751.8614893,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158752109205223,1773158752.1092052,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158752356805083,1773158752.356805,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158752852385148,1773158752.852385,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158753100200536,1773158753.1002004,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158753595832817,1773158753.5958328,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158753843576604,1773158753.8435767,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158754091219115,1773158754.0912192,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158754338828396,1773158754.3388283,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158755329820571,1773158755.3298206,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158755825221908,1773158755.8252218,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158756320642715,1773158756.3206427,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158757311528408,1773158757.3115284,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158757559180700,1773158757.5591807,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158757807108351,1773158757.8071084,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158758055092329,1773158758.0550923,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158758551000165,1773158758.551,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158758797981995,1773158758.797982,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158759045742468,1773158759.0457425,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158759293774710,1773158759.2937746,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158760037256455,1773158760.0372565,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158760284662774,1773158760.2846627,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158760532573364,1773158760.5325735,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158761028130535,1773158761.0281305,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158761523485405,1773158761.5234854,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158762018813848,1773158762.0188138,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158762266564655,1773158762.2665646,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158762514228422,1773158762.5142286,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158762762051768,1773158762.7620518,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158763009763832,1773158763.009764,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158763257305115,1773158763.2573051,18412,130,0x82,bike_speed,nan,620.72148,2.20114
1773158763505590360,1773158763.5055902,18412,130,0x82,bike_speed,nan,620.72148,2.20114
1773158763753294795,1773158763.753295,18412,130,0x82,bike_speed,nan,620.72148,2.20114
1773158764248625905,1773158764.248626,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158764496489936,1773158764.49649,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158764744262168,1773158764.7442622,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158764992193997,1773158764.992194,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158765240084661,1773158765.2400846,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158765487440070,1773158765.48744,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158765735086244,1773158765.7350864,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158765983168447,1773158765.9831686,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158766231025167,1773158766.2310252,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158766478347668,1773158766.4783478,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158766726211495,1773158766.7262115,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158766973923024,1773158766.973923,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158767221559333,1773158767.2215593,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158767716797498,1773158767.7167974,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158767964852572,1773158767.9648526,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158768212595794,1773158768.2125957,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158768460094300,1773158768.4600942,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158768708068077,1773158768.7080681,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158768955633307,1773158768.9556334,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158769203502591,1773158769.2035027,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158769451400256,1773158769.4514003,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158769699297569,1773158769.6992974,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158769946988063,1773158769.946988,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158770194785032,1773158770.194785,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158770442444897,1773158770.4424448,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158770689889480,1773158770.6898894,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158770937916927,1773158770.937917,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158771185574471,1773158771.1855743,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158771433476510,1773158771.4334767,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158771680995392,1773158771.6809952,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158771929152696,1773158771.9291527,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158772176590478,1773158772.1765907,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158772424372461,1773158772.4243724,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158772672244834,1773158772.6722448,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158772919905092,1773158772.919905,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158773167684794,1773158773.1676848,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158773415277868,1773158773.4152777,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158773910595314,1773158773.9105954,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158774158577356,1773158774.1585774,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158774406274657,1773158774.4062746,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158774653900660,1773158774.6539006,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158774901550738,1773158774.9015508,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158775149457894,1773158775.149458,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158775644751314,1773158775.6447513,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158775892523101,1773158775.892523,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158776140432428,1773158776.1404324,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158776388570170,1773158776.38857,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158776635973138,1773158776.6359732,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158776883784910,1773158776.883785,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158777131766651,1773158777.1317666,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158777379201179,1773158777.3792012,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158778122357429,1773158778.1223576,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158778618022397,1773158778.6180224,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158779113410789,1773158779.1134107,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158779856565968,1773158779.856566,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158780104333867,1773158780.1043339,18412,3,0x03,bike_speed,nan,620.72148,2.20114
1773158781095634082,1773158781.0956342,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158782086318804,1773158782.0863187,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158782581793377,1773158782.5817933,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158783077572910,1773158783.0775728,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158783821076337,1773158783.8210762,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158784068040502,1773158784.0680404,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158784315920793,1773158784.3159208,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158785059446969,1773158785.059447,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158785802587810,1773158785.802588,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158786050277893,1773158786.050278,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158786793602069,1773158786.793602,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158787041303936,1773158787.041304,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158787289207393,1773158787.2892072,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158787784404238,1773158787.7844043,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158788032267023,1773158788.032267,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158788279972908,1773158788.2799728,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158788527521548,1773158788.5275216,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158788775358417,1773158788.7753584,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158789023131504,1773158789.0231314,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158789270755375,1773158789.2707553,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158789518750901,1773158789.518751,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158790014158386,1773158790.0141582,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158790262115788,1773158790.262116,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158790509671517,1773158790.5096714,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158790757158003,1773158790.7571578,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158791500724589,1773158791.5007246,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158791996397385,1773158791.9963973,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158792244135447,1773158792.2441354,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158792491813877,1773158792.491814,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158792987388741,1773158792.9873886,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158793235201757,1773158793.2352018,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158793482772933,1773158793.482773,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158793730467704,1773158793.7304676,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158793978195550,1773158793.9781954,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158794225939630,1773158794.2259398,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158794721403040,1773158794.7214031,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158795216824166,1773158795.216824,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158795464527193,1773158795.4645271,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158795712302333,1773158795.7123024,18412,133,0x85,bike_speed,nan,620.72148,2.20114
1773158795959897877,1773158795.9598978,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158796207721291,1773158796.2077212,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158796455726277,1773158796.4557264,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158796703474017,1773158796.7034738,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158796951454725,1773158796.9514546,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158797199135848,1773158797.1991358,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158797446688427,1773158797.4466884,18412,132,0x84,bike_speed,nan,620.72148,2.20114
1773158797942252388,1773158797.9422524,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158798189996301,1773158798.1899962,18412,5,0x05,bike_speed,nan,620.72148,2.20114
1773158798437684335,1773158798.4376843,18412,5,0x05,bike_speed,nan,620.72148,2.20114
